fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax
31.13.71.7--192.168.1.191--TCP--443(https)--54492,192.168.1.191,31.13.71.7,TCP,54492,443(https),181922661229.000000,61.000000,0.000000,61.000000,5605.000000,91.885246,40.462935,54.000000,260.000000,0.000000,5605.000000,91.885246,91.885246,0.000000,40.462935,0.000000,54.000000,0.000000,260.000000,3032044000.000000,7570521000.000000,1548.000000,57634847258.000000,0.000000,181922661229.000000,0.000000,3032044000.000000,0.000000,7570521000.000000,0.000000,1548.000000,0.000000,57634847258.000000
192.168.1.191--52.54.112.186--TCP--43270--443(https),52.54.112.186,192.168.1.191,TCP,443(https),43270,63521190990.000000,41.000000,0.000000,41.000000,45011.000000,1097.829268,608.361731,66.000000,1514.000000,0.000000,45011.000000,1097.829268,1097.829268,0.000000,608.361731,0.000000,66.000000,0.000000,1514.000000,1588029000.000000,3559003000.000000,5692.000000,10564768875.000000,0.000000,63521190990.000000,0.000000,1588029000.000000,0.000000,3559003000.000000,0.000000,5692.000000,0.000000,10564768875.000000
192.168.1.191--94.31.29.32--TCP--53578--80(http),94.31.29.32,192.168.1.191,TCP,80(http),53578,10562350373.000000,41.000000,0.000000,41.000000,38594.000000,941.317073,641.355327,66.000000,1514.000000,0.000000,38594.000000,941.317073,941.317073,0.000000,641.355327,0.000000,66.000000,0.000000,1514.000000,264058000.000000,892218000.000000,5047.000000,5321562331.000000,0.000000,10562350373.000000,0.000000,264058000.000000,0.000000,892218000.000000,0.000000,5047.000000,0.000000,5321562331.000000
52.20.190.2--192.168.1.191--TCP--443(https)--46256,192.168.1.191,52.20.190.2,TCP,46256,443(https),15514382731.000000,15.000000,0.000000,15.000000,1656.000000,110.400000,111.190407,54.000000,467.000000,0.000000,1656.000000,110.400000,110.400000,0.000000,111.190407,0.000000,54.000000,0.000000,467.000000,1108170000.000000,1346775000.000000,1873.000000,4315144160.000000,0.000000,15514382731.000000,0.000000,1108170000.000000,0.000000,1346775000.000000,0.000000,1873.000000,0.000000,4315144160.000000
192.168.1.191--104.25.169.19--TCP--38738--443(https),104.25.169.19,192.168.1.191,TCP,443(https),38738,181730699630.000000,48.000000,0.000000,48.000000,51876.000000,1080.750000,634.132265,54.000000,1514.000000,0.000000,51876.000000,1080.750000,1080.750000,0.000000,634.132265,0.000000,54.000000,0.000000,1514.000000,3866610000.000000,14337238000.000000,7893.000000,59491165568.000000,0.000000,181730699630.000000,0.000000,3866610000.000000,0.000000,14337238000.000000,0.000000,7893.000000,0.000000,59491165568.000000
63.215.202.75--192.168.1.191--TCP--80(http)--54928,192.168.1.191,63.215.202.75,TCP,54928,80(http),202959453174.000000,44.000000,0.000000,44.000000,8689.000000,197.477273,387.077305,66.000000,1514.000000,0.000000,8689.000000,197.477273,197.477273,0.000000,387.077305,0.000000,66.000000,0.000000,1514.000000,4719987000.000000,6185005000.000000,6626.000000,31167247389.000000,0.000000,202959453174.000000,0.000000,4719987000.000000,0.000000,6185005000.000000,0.000000,6626.000000,0.000000,31167247389.000000
173.241.240.220--192.168.1.191--TCP--443(https)--33260,192.168.1.191,173.241.240.220,TCP,33260,443(https),5726694852.000000,15.000000,0.000000,15.000000,1886.000000,125.733333,172.579824,54.000000,730.000000,0.000000,1886.000000,125.733333,125.733333,0.000000,172.579824,0.000000,54.000000,0.000000,730.000000,409049000.000000,1220551000.000000,13143.000000,4815365863.000000,0.000000,5726694852.000000,0.000000,409049000.000000,0.000000,1220551000.000000,0.000000,13143.000000,0.000000,4815365863.000000
192.168.1.191--151.101.112.207--TCP--46476--80(http),151.101.112.207,192.168.1.191,TCP,80(http),46476,100518977408.000000,23.000000,0.000000,23.000000,10866.000000,472.434783,620.904587,54.000000,1514.000000,0.000000,10866.000000,472.434783,472.434783,0.000000,620.904587,0.000000,54.000000,0.000000,1514.000000,4569044000.000000,4817513000.000000,9229.000000,10924495045.000000,0.000000,100518977408.000000,0.000000,4569044000.000000,0.000000,4817513000.000000,0.000000,9229.000000,0.000000,10924495045.000000
192.168.1.191--172.217.18.166--TCP--55978--443(https),172.217.18.166,192.168.1.191,TCP,443(https),55978,142255604061.000000,27.000000,0.000000,27.000000,17447.000000,646.185185,630.922255,66.000000,1484.000000,0.000000,17447.000000,646.185185,646.185185,0.000000,630.922255,0.000000,66.000000,0.000000,1484.000000,5471369000.000000,15970270000.000000,7946.000000,58754778647.000000,0.000000,142255604061.000000,0.000000,5471369000.000000,0.000000,15970270000.000000,0.000000,7946.000000,0.000000,58754778647.000000
192.168.1.191--216.137.61.195--TCP--36328--443(https),216.137.61.195,192.168.1.191,TCP,443(https),36328,3005930714.000000,83.000000,0.000000,83.000000,118687.000000,1429.963855,332.183301,66.000000,1514.000000,0.000000,118687.000000,1429.963855,1429.963855,0.000000,332.183301,0.000000,66.000000,0.000000,1514.000000,36657000.000000,90896000.000000,5613.000000,549653286.000000,0.000000,3005930714.000000,0.000000,36657000.000000,0.000000,90896000.000000,0.000000,5613.000000,0.000000,549653286.000000
54.231.82.50--192.168.1.191--TCP--443(https)--60900,192.168.1.191,54.231.82.50,TCP,60900,443(https),11435238265.000000,21.000000,0.000000,21.000000,1933.000000,92.047619,89.054545,54.000000,412.000000,0.000000,1933.000000,92.047619,92.047619,0.000000,89.054545,0.000000,54.000000,0.000000,412.000000,571761000.000000,1448952000.000000,9952.000000,5912738914.000000,0.000000,11435238265.000000,0.000000,571761000.000000,0.000000,1448952000.000000,0.000000,9952.000000,0.000000,5912738914.000000
192.168.1.191--52.45.231.42--TCP--56390--80(http),52.45.231.42,192.168.1.191,TCP,80(http),56390,1254543923.000000,83.000000,0.000000,83.000000,115589.000000,1392.638554,389.402000,66.000000,1514.000000,0.000000,115589.000000,1392.638554,1392.638554,0.000000,389.402000,0.000000,66.000000,0.000000,1514.000000,15299000.000000,39526000.000000,4283.000000,408663326.000000,0.000000,1254543923.000000,0.000000,15299000.000000,0.000000,39526000.000000,0.000000,4283.000000,0.000000,408663326.000000
34.200.99.148--192.168.1.191--TCP--443(https)--38324,192.168.1.191,34.200.99.148,TCP,38324,443(https),90514808367.000000,23.000000,0.000000,23.000000,3647.000000,158.565217,257.192844,66.000000,1089.000000,0.000000,3647.000000,158.565217,158.565217,0.000000,257.192844,0.000000,66.000000,0.000000,1089.000000,4114309000.000000,4763723000.000000,21819.000000,10272013368.000000,0.000000,90514808367.000000,0.000000,4114309000.000000,0.000000,4763723000.000000,0.000000,21819.000000,0.000000,10272013368.000000
216.58.209.162--192.168.1.191--TCP--443(https)--48078,192.168.1.191,216.58.209.162,TCP,48078,443(https),75075058398.000000,22.000000,0.000000,22.000000,2460.000000,111.818182,86.265255,66.000000,442.000000,0.000000,2460.000000,111.818182,111.818182,0.000000,86.265255,0.000000,66.000000,0.000000,442.000000,3575002000.000000,12520916000.000000,13890.000000,58583786487.000000,0.000000,75075058398.000000,0.000000,3575002000.000000,0.000000,12520916000.000000,0.000000,13890.000000,0.000000,58583786487.000000
185.172.148.132--192.168.1.191--TCP--80(http)--49846,192.168.1.191,185.172.148.132,TCP,49846,80(http),990462268.000000,40.000000,0.000000,40.000000,3041.000000,76.025000,61.337789,66.000000,459.000000,0.000000,3041.000000,76.025000,76.025000,0.000000,61.337789,0.000000,66.000000,0.000000,459.000000,25396000.000000,120912000.000000,7433.000000,765631397.000000,0.000000,990462268.000000,0.000000,25396000.000000,0.000000,120912000.000000,0.000000,7433.000000,0.000000,765631397.000000
178.250.0.74--192.168.1.191--TCP--80(http)--54432,192.168.1.191,178.250.0.74,TCP,54432,80(http),115935478071.000000,26.000000,0.000000,26.000000,2033.000000,78.192308,57.026323,66.000000,363.000000,0.000000,2033.000000,78.192308,78.192308,0.000000,57.026323,0.000000,66.000000,0.000000,363.000000,4637419000.000000,4804550000.000000,7779.000000,10047995771.000000,0.000000,115935478071.000000,0.000000,4637419000.000000,0.000000,4804550000.000000,0.000000,7779.000000,0.000000,10047995771.000000
192.168.1.191--52.216.80.211--TCP--36912--443(https),52.216.80.211,192.168.1.191,TCP,443(https),36912,6146040595.000000,18.000000,0.000000,18.000000,7903.000000,439.055556,522.271159,54.000000,1486.000000,0.000000,7903.000000,439.055556,439.055556,0.000000,522.271159,0.000000,54.000000,0.000000,1486.000000,361531000.000000,666748000.000000,3631.000000,2719593305.000000,0.000000,6146040595.000000,0.000000,361531000.000000,0.000000,666748000.000000,0.000000,3631.000000,0.000000,2719593305.000000
192.168.1.191--172.217.23.226--TCP--58706--443(https),172.217.23.226,192.168.1.191,TCP,443(https),58706,62924000014.000000,15.000000,0.000000,15.000000,1308.000000,87.200000,40.966979,54.000000,218.000000,0.000000,1308.000000,87.200000,87.200000,0.000000,40.966979,0.000000,54.000000,0.000000,218.000000,4494571000.000000,15057384000.000000,5031.000000,58882841516.000000,0.000000,62924000014.000000,0.000000,4494571000.000000,0.000000,15057384000.000000,0.000000,5031.000000,0.000000,58882841516.000000
192.168.1.191--5.10.75.178--TCP--51422--443(https),5.10.75.178,192.168.1.191,TCP,443(https),51422,3252487952.000000,27.000000,0.000000,27.000000,13630.000000,504.814815,588.694037,66.000000,1514.000000,0.000000,13630.000000,504.814815,504.814815,0.000000,588.694037,0.000000,66.000000,0.000000,1514.000000,125095000.000000,228466000.000000,15452.000000,1072141636.000000,0.000000,3252487952.000000,0.000000,125095000.000000,0.000000,228466000.000000,0.000000,15452.000000,0.000000,1072141636.000000
95.172.71.49--192.168.1.191--TCP--80(http)--49226,192.168.1.191,95.172.71.49,TCP,49226,80(http),1114513936.000000,83.000000,0.000000,83.000000,8225.000000,99.096386,107.732558,66.000000,470.000000,0.000000,8225.000000,99.096386,99.096386,0.000000,107.732558,0.000000,66.000000,0.000000,470.000000,13591000.000000,32242000.000000,7523.000000,167410234.000000,0.000000,1114513936.000000,0.000000,13591000.000000,0.000000,32242000.000000,0.000000,7523.000000,0.000000,167410234.000000
192.168.1.191--23.74.204.213--TCP--59444--80(http),23.74.204.213,192.168.1.191,TCP,80(http),59444,1821768579.000000,21.000000,0.000000,21.000000,25082.000000,1194.380952,550.970527,66.000000,1514.000000,0.000000,25082.000000,1194.380952,1194.380952,0.000000,550.970527,0.000000,66.000000,0.000000,1514.000000,91088000.000000,252648000.000000,9564.000000,1139525412.000000,0.000000,1821768579.000000,0.000000,91088000.000000,0.000000,252648000.000000,0.000000,9564.000000,0.000000,1139525412.000000
172.217.23.238--192.168.1.191--TCP--443(https)--48424,192.168.1.191,172.217.23.238,TCP,48424,443(https),163141036017.000000,21.000000,0.000000,21.000000,2042.000000,97.238095,55.036702,66.000000,255.000000,0.000000,2042.000000,97.238095,97.238095,0.000000,55.036702,0.000000,66.000000,0.000000,255.000000,8157051000.000000,19122058000.000000,7525.000000,58543205170.000000,0.000000,163141036017.000000,0.000000,8157051000.000000,0.000000,19122058000.000000,0.000000,7525.000000,0.000000,58543205170.000000
23.219.91.16--192.168.1.191--TCP--80(http)--36068,192.168.1.191,23.219.91.16,TCP,36068,80(http),2604963456.000000,83.000000,0.000000,83.000000,7440.000000,89.638554,93.648867,66.000000,545.000000,0.000000,7440.000000,89.638554,89.638554,0.000000,93.648867,0.000000,66.000000,0.000000,545.000000,31767000.000000,137656000.000000,9098.000000,1129289657.000000,0.000000,2604963456.000000,0.000000,31767000.000000,0.000000,137656000.000000,0.000000,9098.000000,0.000000,1129289657.000000
151.101.112.166--192.168.1.191--TCP--443(https)--35968,192.168.1.191,151.101.112.166,TCP,35968,443(https),3898951432.000000,15.000000,0.000000,15.000000,5403.000000,360.200000,509.467984,54.000000,1347.000000,0.000000,5403.000000,360.200000,360.200000,0.000000,509.467984,0.000000,54.000000,0.000000,1347.000000,278496000.000000,900131000.000000,609675.000000,3531058346.000000,0.000000,3898951432.000000,0.000000,278496000.000000,0.000000,900131000.000000,0.000000,609675.000000,0.000000,3531058346.000000
69.89.74.66--192.168.1.191--TCP--80(http)--56680,192.168.1.191,69.89.74.66,TCP,56680,80(http),86755762380.000000,29.000000,0.000000,29.000000,8845.000000,305.000000,487.822890,66.000000,1514.000000,0.000000,8845.000000,305.000000,305.000000,0.000000,487.822890,0.000000,66.000000,0.000000,1514.000000,3098420000.000000,4246987000.000000,5768.000000,10208025009.000000,0.000000,86755762380.000000,0.000000,3098420000.000000,0.000000,4246987000.000000,0.000000,5768.000000,0.000000,10208025009.000000
192.168.1.191--104.155.13.188--TCP--45586--443(https),104.155.13.188,192.168.1.191,TCP,443(https),45586,8373190391.000000,17.000000,0.000000,17.000000,8675.000000,510.294118,585.904707,54.000000,1474.000000,0.000000,8675.000000,510.294118,510.294118,0.000000,585.904707,0.000000,54.000000,0.000000,1474.000000,523324000.000000,1661173000.000000,10322.000000,6948065255.000000,0.000000,8373190391.000000,0.000000,523324000.000000,0.000000,1661173000.000000,0.000000,10322.000000,0.000000,6948065255.000000
192.168.1.191--54.192.93.129--TCP--34280--80(http),54.192.93.129,192.168.1.191,TCP,80(http),34280,2900939546.000000,18.000000,0.000000,18.000000,16734.000000,929.666667,597.086351,54.000000,1514.000000,0.000000,16734.000000,929.666667,929.666667,0.000000,597.086351,0.000000,54.000000,0.000000,1514.000000,170643000.000000,283737000.000000,8714.000000,982571690.000000,0.000000,2900939546.000000,0.000000,170643000.000000,0.000000,283737000.000000,0.000000,8714.000000,0.000000,982571690.000000
172.217.23.238--192.168.1.191--TCP--443(https)--35256,192.168.1.191,172.217.23.238,TCP,35256,443(https),1008113783.000000,18.000000,0.000000,18.000000,1795.000000,99.722222,57.977779,66.000000,255.000000,0.000000,1795.000000,99.722222,99.722222,0.000000,57.977779,0.000000,66.000000,0.000000,255.000000,59300000.000000,111299000.000000,7077.000000,480115514.000000,0.000000,1008113783.000000,0.000000,59300000.000000,0.000000,111299000.000000,0.000000,7077.000000,0.000000,480115514.000000
93.184.220.113--192.168.1.191--TCP--443(https)--33722,192.168.1.191,93.184.220.113,TCP,33722,443(https),251828462589.000000,40.000000,0.000000,40.000000,3705.000000,92.625000,54.136719,66.000000,289.000000,0.000000,3705.000000,92.625000,92.625000,0.000000,54.136719,0.000000,66.000000,0.000000,289.000000,6457140000.000000,18152457000.000000,7152.000000,65064272779.000000,0.000000,251828462589.000000,0.000000,6457140000.000000,0.000000,18152457000.000000,0.000000,7152.000000,0.000000,65064272779.000000
54.192.95.194--192.168.1.191--TCP--443(https)--54450,192.168.1.191,54.192.95.194,TCP,54450,443(https),116245631021.000000,24.000000,0.000000,24.000000,2624.000000,109.333333,131.234100,66.000000,583.000000,0.000000,2624.000000,109.333333,109.333333,0.000000,131.234100,0.000000,66.000000,0.000000,583.000000,5054157000.000000,4766338000.000000,708230.000000,10240025351.000000,0.000000,116245631021.000000,0.000000,5054157000.000000,0.000000,4766338000.000000,0.000000,708230.000000,0.000000,10240025351.000000
52.73.39.28--192.168.1.191--TCP--80(http)--36884,192.168.1.191,52.73.39.28,TCP,36884,80(http),118505976411.000000,44.000000,0.000000,44.000000,4272.000000,97.090909,115.948621,66.000000,598.000000,0.000000,4272.000000,97.090909,97.090909,0.000000,115.948621,0.000000,66.000000,0.000000,598.000000,2755952000.000000,4319961000.000000,6169.000000,10152011915.000000,0.000000,118505976411.000000,0.000000,2755952000.000000,0.000000,4319961000.000000,0.000000,6169.000000,0.000000,10152011915.000000
104.20.12.158--192.168.1.191--TCP--80(http)--51168,192.168.1.191,104.20.12.158,TCP,51168,80(http),4724948444.000000,81.000000,0.000000,81.000000,5939.000000,73.320988,64.592517,66.000000,651.000000,0.000000,5939.000000,73.320988,73.320988,0.000000,64.592517,0.000000,66.000000,0.000000,651.000000,59061000.000000,355880000.000000,9828.000000,3192755099.000000,0.000000,4724948444.000000,0.000000,59061000.000000,0.000000,355880000.000000,0.000000,9828.000000,0.000000,3192755099.000000
151.101.113.129--192.168.1.191--TCP--80(http)--48386,192.168.1.191,151.101.113.129,TCP,48386,80(http),50503573615.000000,33.000000,0.000000,33.000000,3536.000000,107.151515,130.578229,66.000000,632.000000,0.000000,3536.000000,107.151515,107.151515,0.000000,130.578229,0.000000,66.000000,0.000000,632.000000,1578236000.000000,3316736000.000000,1200.000000,10444108014.000000,0.000000,50503573615.000000,0.000000,1578236000.000000,0.000000,3316736000.000000,0.000000,1200.000000,0.000000,10444108014.000000
104.25.225.11--192.168.1.191--TCP--80(http)--59708,192.168.1.191,104.25.225.11,TCP,59708,80(http),104328759446.000000,26.000000,0.000000,26.000000,3376.000000,129.846154,149.010245,66.000000,497.000000,0.000000,3376.000000,129.846154,129.846154,0.000000,149.010245,0.000000,66.000000,0.000000,497.000000,4173150000.000000,4750085000.000000,13400.000000,10168014240.000000,0.000000,104328759446.000000,0.000000,4173150000.000000,0.000000,4750085000.000000,0.000000,13400.000000,0.000000,10168014240.000000
192.168.1.191--172.217.23.225--TCP--43902--80(http),172.217.23.225,192.168.1.191,TCP,80(http),43902,116891362720.000000,18.000000,0.000000,18.000000,3428.000000,190.444444,345.012596,66.000000,1514.000000,0.000000,3428.000000,190.444444,190.444444,0.000000,345.012596,0.000000,66.000000,0.000000,1514.000000,6875962000.000000,4213886000.000000,18894.000000,10934622316.000000,0.000000,116891362720.000000,0.000000,6875962000.000000,0.000000,4213886000.000000,0.000000,18894.000000,0.000000,10934622316.000000
137.74.158.136--192.168.1.191--TCP--80(http)--60336,192.168.1.191,137.74.158.136,TCP,60336,80(http),7957308764.000000,83.000000,0.000000,83.000000,7940.000000,95.662651,97.458336,66.000000,439.000000,0.000000,7940.000000,95.662651,95.662651,0.000000,97.458336,0.000000,66.000000,0.000000,439.000000,97040000.000000,286560000.000000,909.000000,1709523941.000000,0.000000,7957308764.000000,0.000000,97040000.000000,0.000000,286560000.000000,0.000000,909.000000,0.000000,1709523941.000000
192.168.1.191--172.217.23.227--TCP--33884--80(http),172.217.23.227,192.168.1.191,TCP,80(http),33884,14213212203.000000,25.000000,0.000000,25.000000,29715.000000,1188.600000,497.986426,66.000000,1514.000000,0.000000,29715.000000,1188.600000,1188.600000,0.000000,497.986426,0.000000,66.000000,0.000000,1514.000000,592217000.000000,1982809000.000000,9849.000000,9234922211.000000,0.000000,14213212203.000000,0.000000,592217000.000000,0.000000,1982809000.000000,0.000000,9849.000000,0.000000,9234922211.000000
192.190.92.56--192.168.1.191--TCP--443(https)--49912,192.168.1.191,192.190.92.56,TCP,49912,443(https),1188855934.000000,83.000000,0.000000,83.000000,6656.000000,80.192771,68.084543,66.000000,487.000000,0.000000,6656.000000,80.192771,80.192771,0.000000,68.084543,0.000000,66.000000,0.000000,487.000000,14498000.000000,31384000.000000,9005.000000,127590380.000000,0.000000,1188855934.000000,0.000000,14498000.000000,0.000000,31384000.000000,0.000000,9005.000000,0.000000,127590380.000000
192.168.1.191--95.101.30.84--TCP--33288--80(http),95.101.30.84,192.168.1.191,TCP,80(http),33288,2368561275.000000,63.000000,0.000000,63.000000,87012.000000,1381.142857,383.348731,66.000000,1514.000000,0.000000,87012.000000,1381.142857,1381.142857,0.000000,383.348731,0.000000,66.000000,0.000000,1514.000000,38202000.000000,124049000.000000,3937.000000,600601275.000000,0.000000,2368561275.000000,0.000000,38202000.000000,0.000000,124049000.000000,0.000000,3937.000000,0.000000,600601275.000000
192.168.1.191--146.20.132.208--TCP--49978--80(http),146.20.132.208,192.168.1.191,TCP,80(http),49978,80792155171.000000,26.000000,0.000000,26.000000,3810.000000,146.538462,134.462529,54.000000,368.000000,0.000000,3810.000000,146.538462,146.538462,0.000000,134.462529,0.000000,54.000000,0.000000,368.000000,3231686000.000000,4315377000.000000,84788168.000000,10416572813.000000,0.000000,80792155171.000000,0.000000,3231686000.000000,0.000000,4315377000.000000,0.000000,84788168.000000,0.000000,10416572813.000000
54.82.28.201--192.168.1.191--TCP--80(http)--57004,192.168.1.191,54.82.28.201,TCP,57004,80(http),116117667479.000000,16.000000,0.000000,16.000000,1796.000000,112.250000,177.070431,66.000000,798.000000,0.000000,1796.000000,112.250000,112.250000,0.000000,177.070431,0.000000,66.000000,0.000000,798.000000,7741177000.000000,3605238000.000000,2831176.000000,11305610005.000000,0.000000,116117667479.000000,0.000000,7741177000.000000,0.000000,3605238000.000000,0.000000,2831176.000000,0.000000,11305610005.000000
192.168.1.191--216.52.1.12--TCP--57802--80(http),216.52.1.12,192.168.1.191,TCP,80(http),57802,116706458667.000000,18.000000,0.000000,18.000000,2862.000000,159.000000,262.338204,66.000000,901.000000,0.000000,2862.000000,159.000000,159.000000,0.000000,262.338204,0.000000,66.000000,0.000000,901.000000,6865085000.000000,4257554000.000000,26054.000000,10973753486.000000,0.000000,116706458667.000000,0.000000,6865085000.000000,0.000000,4257554000.000000,0.000000,26054.000000,0.000000,10973753486.000000
64.94.90.205--192.168.1.191--TCP--80(http)--32816,192.168.1.191,64.94.90.205,TCP,32816,80(http),116360914789.000000,35.000000,0.000000,35.000000,2939.000000,83.971429,103.427127,66.000000,687.000000,0.000000,2939.000000,83.971429,83.971429,0.000000,103.427127,0.000000,66.000000,0.000000,687.000000,3422379000.000000,4617878000.000000,6700.000000,10048043309.000000,0.000000,116360914789.000000,0.000000,3422379000.000000,0.000000,4617878000.000000,0.000000,6700.000000,0.000000,10048043309.000000
216.137.61.195--192.168.1.191--TCP--443(https)--58220,192.168.1.191,216.137.61.195,TCP,58220,443(https),2748816873.000000,83.000000,0.000000,83.000000,6246.000000,75.253012,49.903966,66.000000,461.000000,0.000000,6246.000000,75.253012,75.253012,0.000000,49.903966,0.000000,66.000000,0.000000,461.000000,33522000.000000,93131000.000000,5973.000000,498727987.000000,0.000000,2748816873.000000,0.000000,33522000.000000,0.000000,93131000.000000,0.000000,5973.000000,0.000000,498727987.000000
192.168.1.191--34.192.187.48--TCP--49816--80(http),34.192.187.48,192.168.1.191,TCP,80(http),49816,116174001001.000000,16.000000,0.000000,16.000000,1457.000000,91.062500,70.653617,66.000000,339.000000,0.000000,1457.000000,91.062500,91.062500,0.000000,70.653617,0.000000,66.000000,0.000000,339.000000,7744933000.000000,3495891000.000000,47030.000000,10236367661.000000,0.000000,116174001001.000000,0.000000,7744933000.000000,0.000000,3495891000.000000,0.000000,47030.000000,0.000000,10236367661.000000
37.157.4.15--192.168.1.191--TCP--443(https)--42424,192.168.1.191,37.157.4.15,TCP,42424,443(https),33326019700.000000,37.000000,0.000000,37.000000,20648.000000,558.054054,602.686237,54.000000,1514.000000,0.000000,20648.000000,558.054054,558.054054,0.000000,602.686237,0.000000,54.000000,0.000000,1514.000000,925722000.000000,1971079000.000000,17078.000000,10018110222.000000,0.000000,33326019700.000000,0.000000,925722000.000000,0.000000,1971079000.000000,0.000000,17078.000000,0.000000,10018110222.000000
192.168.1.191--95.101.252.11--TCP--42206--80(http),95.101.252.11,192.168.1.191,TCP,80(http),42206,118037088845.000000,63.000000,0.000000,63.000000,71909.000000,1141.412698,613.923697,66.000000,1514.000000,0.000000,71909.000000,1141.412698,1141.412698,0.000000,613.923697,0.000000,66.000000,0.000000,1514.000000,1903824000.000000,3840302000.000000,3530.000000,10486117102.000000,0.000000,118037088845.000000,0.000000,1903824000.000000,0.000000,3840302000.000000,0.000000,3530.000000,0.000000,10486117102.000000
192.168.1.191--208.89.12.87--TCP--44502--443(https),208.89.12.87,192.168.1.191,TCP,443(https),44502,52614516937.000000,25.000000,0.000000,25.000000,8105.000000,324.200000,466.143326,54.000000,1514.000000,0.000000,8105.000000,324.200000,324.200000,0.000000,466.143326,0.000000,54.000000,0.000000,1514.000000,2192271000.000000,4049020000.000000,14655.000000,10429069305.000000,0.000000,52614516937.000000,0.000000,2192271000.000000,0.000000,4049020000.000000,0.000000,14655.000000,0.000000,10429069305.000000
172.217.23.238--192.168.1.191--TCP--443(https)--39662,192.168.1.191,172.217.23.238,TCP,39662,443(https),46706003976.000000,83.000000,0.000000,83.000000,7405.000000,89.216867,70.467808,66.000000,583.000000,0.000000,7405.000000,89.216867,89.216867,0.000000,70.467808,0.000000,66.000000,0.000000,583.000000,569585000.000000,4693621000.000000,8625.000000,42786613519.000000,0.000000,46706003976.000000,0.000000,569585000.000000,0.000000,4693621000.000000,0.000000,8625.000000,0.000000,42786613519.000000
195.70.1.181--192.168.1.191--TCP--443(https)--37646,192.168.1.191,195.70.1.181,TCP,37646,443(https),2228190287.000000,16.000000,0.000000,16.000000,1834.000000,114.625000,102.181135,66.000000,443.000000,0.000000,1834.000000,114.625000,114.625000,0.000000,102.181135,0.000000,66.000000,0.000000,443.000000,148546000.000000,321878000.000000,10006.000000,1326766338.000000,0.000000,2228190287.000000,0.000000,148546000.000000,0.000000,321878000.000000,0.000000,10006.000000,0.000000,1326766338.000000
185.33.220.10--192.168.1.191--TCP--80(http)--53604,192.168.1.191,185.33.220.10,TCP,53604,80(http),5453301468.000000,21.000000,0.000000,21.000000,10806.000000,514.571429,638.273532,66.000000,1514.000000,0.000000,10806.000000,514.571429,514.571429,0.000000,638.273532,0.000000,66.000000,0.000000,1514.000000,272665000.000000,534256000.000000,7176.000000,2135973990.000000,0.000000,5453301468.000000,0.000000,272665000.000000,0.000000,534256000.000000,0.000000,7176.000000,0.000000,2135973990.000000
192.168.1.191--37.252.172.39--TCP--57336--80(http),37.252.172.39,192.168.1.191,TCP,80(http),57336,156508522298.000000,83.000000,0.000000,83.000000,50017.000000,602.614458,631.082773,66.000000,1514.000000,0.000000,50017.000000,602.614458,602.614458,0.000000,631.082773,0.000000,66.000000,0.000000,1514.000000,1908640000.000000,3756244000.000000,4174.000000,11298130783.000000,0.000000,156508522298.000000,0.000000,1908640000.000000,0.000000,3756244000.000000,0.000000,4174.000000,0.000000,11298130783.000000
52.48.104.210--192.168.1.191--TCP--443(https)--55100,192.168.1.191,52.48.104.210,TCP,55100,443(https),5081964903.000000,15.000000,0.000000,15.000000,2005.000000,133.666667,171.042165,54.000000,730.000000,0.000000,2005.000000,133.666667,133.666667,0.000000,171.042165,0.000000,54.000000,0.000000,730.000000,362997000.000000,1194498000.000000,11011.000000,4680387171.000000,0.000000,5081964903.000000,0.000000,362997000.000000,0.000000,1194498000.000000,0.000000,11011.000000,0.000000,4680387171.000000
192.168.1.191--151.249.89.216--TCP--51448--80(http),151.249.89.216,192.168.1.191,TCP,80(http),51448,7402625059.000000,30.000000,0.000000,30.000000,38871.000000,1295.700000,493.473481,66.000000,1514.000000,0.000000,38871.000000,1295.700000,1295.700000,0.000000,493.473481,0.000000,66.000000,0.000000,1514.000000,255262000.000000,916490000.000000,5045.000000,5010943338.000000,0.000000,7402625059.000000,0.000000,255262000.000000,0.000000,916490000.000000,0.000000,5045.000000,0.000000,5010943338.000000
173.241.240.220--192.168.1.191--TCP--443(https)--55092,192.168.1.191,173.241.240.220,TCP,55092,443(https),23567174039.000000,16.000000,0.000000,16.000000,1269.000000,79.312500,60.709059,54.000000,282.000000,0.000000,1269.000000,79.312500,79.312500,0.000000,60.709059,0.000000,54.000000,0.000000,282.000000,1571144000.000000,2440442000.000000,1301.000000,9621900522.000000,0.000000,23567174039.000000,0.000000,1571144000.000000,0.000000,2440442000.000000,0.000000,1301.000000,0.000000,9621900522.000000
